Lv,序号,标记,ジャンル名(タイプ),曲名,bpm,Time,Notes,難易度
35,HC,,,ダークネス4(UPPER)(H),終末の序曲〜オワリノハジマリ〜,150,1:39,748
35,HC,,[[版]],倍倍FIGHT!(H),倍倍FIGHT!,176,,777
35,HC,[[版]],パニックポップ(H),BABY P,136,1:42,568,中(0.0)
35,HC,,,ピアニシモ(H),靉靆の小景,60～82,,575
35,HC,,[[版]],モニタリング(H),モニタリング,132,,717
35,HC,,[[版]],KING(H),KING,166,,874
35,HC,,[[版]],"Silent Flame,Never Fade(H)","Silent Flame,Never Fade",145,,718
35,CS4,,リバプール(EX),Love me Love me Love me,158,1:41,616,強(+0.5)
35,CS9,,エナジーロック(H),夢と現実,137,2:04,622,強(+0.5)
35,CS9,,ビートロック(H),LAZY GIRL,160,1:28,505,弱(-0.5)
35,CS10,,クリアトーン(EX),さようならは言わないけれど,152,,665,強(+0.5)
35,CS13,,チキンハート(H),ニワトリなのだ,158,1:53,748,中(0.0)
35,PMP2,,ネバーデッド(H),Pharaoh★Love,124,,608,弱(-0.5)
35,ee,,スカロック(H),スイマーズ,160,1:39,604,中(0.0)
35,ee,,トライバル(H),AFRONOVA PRIMEVAL,200,1:40,621,弱(-0.5)
35,ee,,ヒップホップ(H),7000 Questions,112,1:45,605,中(0.0)
35,ee2,,グラディウスII(H),A SHOOTING STAR,140,1:37,524,個人差(-1.5)
35,ee2,,デチューン(EX),MR.C.C,200,1:34,630,中(0.0)
36,1,,ファンタジー(EX),monde des songe,119,1:26,431,弱(-0.5)
36,3,,パンク(H),LET ME FEEL SO HIGH,160,1:35,659,中(0.0)
36,5,,レッスン(H),POP-STEP-UP,130,1:34,456,中(0.0)
36,7,,,チアガール(H),GET THE CHANCE!,134,1:54,414
36,7,,デスレゲエ(N),夜間行,102～205,1:47,540,中(0.0)
36,8,,トゥイーポップ(H),777,200,1:55,766,強(+0.5)
36,8,,パッションLIVE(H),今宵Lover's Day,162,1:46,688,強(+0.5)
36,9,,ウィンターダンス(H),White Eve,125,1:57,663,中(0.0)
36,9,,カントリービーツ(H),今日は今日でえがったなゃ,145,1:50,606,中(0.0)
36,9,,デパファンク(H),デパ地下のお話,130,1:56,676,中(0.0)
36,10,,カドルコア(H),murmur twins (guitar pop ver.),174,1:57,756,中(0.0)
36,10,,カラフルポップ(H),Raspberry♥Heart,160,1:45,723,強(+0.5)
36,10,,スキップ(EX),Ping×Pong×Dash,173,1:50,808,強(+0.5)
36,10,,ダークメルヒェン(EX),絡繰男爵奇譚,72～88,1:34,580,中(0.0)
36,10,,ラクガキッズ(EX),HOLiDAy,184,1:47,704,強(+0.5)
36,10,,ロシア(EX),トロイカダンス,119,1:25,532,中(0.0)
36,11,,ハッピーJユーロ(H),Frost,152,1:32,616,中(0.0)
36,11,,ホンコンユーロ(H),Hong kong magic,150,1:47,764,強(+0.5)
36,11,,未来派(H),demolizione,160,1:32,487,個人差(-1.5)
36,12,,琴フュージョン(H),琴古都,120,1:42,602,中(0.0)
36,12,,シンフォニックテクノ(H),乱,151,2:00,782,個人差(-1.5)
36,12,,セツブン(H),お豆の哀歌,290,2:04,829,強(+0.5)
36,12,,にょろロック(H),こたつとみかん,165,1:38,757,弱(-0.5)
36,12,,,ビワガタリ(H),涙雨物語,156,2:01,849
36,12,,メッセージソング(H),MY,85～170,2:04,842,強(+0.5)
36,12,,UFOテクノ(EX),Far e@st network,137,1:58,748,強(+0.5)
36,13,,トイブレークコア(H),MARS WAR 3,200,1:55,710,強(+0.5)
36,13,,ホウノウダイコ(H),男盛～おとこざかり,145,1:44,630,強(+0.5)
36,13,,ランブルローズ(H),ランブルメドレー,122～192,2:06,790,強(+0.5)
36,13,,ロープレバトル(H),バトル XⅢ,140～143,2:01,759,弱(-0.5)
36,14,,エレディスコ(H),電気ダンス,151,1:54,749,強(+0.5)
36,14,,パーティーロック(H),PARTY A GO GO☆,190,1:49,715,弱(-0.5)
36,15,,アドベンチャー(H),ポップン大冒険メドレー,125～153,2:03,786,中(0.0)
36,15,,オービタリックテクノ(H),Flow,140～280,1:39,553,個人差(-1.5)
36,15,,ガールフッド(H),ロクブテ,178,1:42,682,弱(-0.5)
36,15,,コンティネンタル(EX),走り続けて,140,1:53,818,弱(-0.5)
36,15,,ミュートロニカ(EX),Polis,77,1:50,401,弱(-0.5)
36,15,,ラテンREMIX(H),El Pais del sol (GIVE ME MORE SALSA MIX),120,1:47,673,中(0.0)
36,16,,アンビション(EX),existence,110～138,1:58,826,中(0.0)
36,16,,エレゴスREMIX(H),the keel (Nu-Style Gabba mix),173,2:05,774,強(+0.5)
36,16,,彗星RAVE(H),BI-BUN-SEKI-BUn,190,2:05,946,強(+0.5)
36,16,,ビート4ディービー(H),無限軌道ゲームミックス,138～143,2:10,924,強(+0.5)
36,16,,フォールスメルヘン(H),みずうみの記憶,145～220,1:58,861,中(0.0)
36,16,,マキナ(H),SigSig,179,2:04,788,強(+0.5)
36,17,,オキナワッシヴ(H),西表島琉球曲,147～179,1:41,618,強(+0.5)
36,17,,スペースオペラ(H),Stardust Wanderers,78～160,2:04,531,弱(-0.5)
36,17,,ハッピーハードコア(H),STAR SHIP☆HERO,190,1:51,872,強(+0.5)
36,17,,和算テクノ(H),ZIN･DEN･GO,160,1:48,658,強(+0.5)
36,18,,荒波演歌(H),しまなみ海道男道,80～150,1:55,578,強(+0.5)
36,18,,吟ロック(H),O・KU・NI,140,1:59,771,弱(-0.5)
36,18,,シンフォニック陣楽(H),天の峠,126,1:46,764,強(+0.5)
36,18,,チェンバーポップ(EX),ボクをさがしに,124,1:50,755,中(0.0)
36,18,,チップンロール(H),青春ピコピコRock'n Roll,160,2:03,880,強(+0.5)
36,18,,土偶テクノ(H),Dogu Ditty,160,2:00,775,弱(-0.5)
36,18,,フォレストスノウ2(H),白夜幻燈,128,2:05,760,弱(-0.5)
36,18,,メガネ歌謡(H),ポップミュージック続論,182,2:02,738,中(0.0)
36,18,,レクリスレイヴ(H),GOLD RUSH(pop'n GOLD MOUNTAIN rush),162,1:39,609,個人差(-1.5)
36,18,,NUスタイルロカビリー(H),Electronic or Treat!,190,1:43,746,詐称(+1.0)
36,19,,エレクトリックダンスウェーブ(H),Music-U,152,1:51,703,中(0.0)
36,19,,スケールアウト(N),BabeL ～Next Story～,100～173,2:06,754,弱(-0.5)
36,19,,ストリートチューン(H),探検ノート(Street style),284,1:52,838,強(+0.5)
36,19,,パッショネイトサンバ(H),SAMBA de ASPEL,145,1:59,788,強(+0.5)
36,19,,フォークロック(H),面影橋,125～127,1:59,720,中(0.0)
36,19,,フラワーポップREMIX(H),Marigold (Jazzy Hip-Hop Remix),190,1:49,758,強(+0.5)
36,19,,メタリックサーガ(H),OVER THE LIMIT!,104～150,1:32,628,中(0.0)
36,19,,モダンスカ(H),夢について TYPE A,156,1:32,594,弱(-0.5)
36,20,,エピローグ(H),そして世界は音楽に満ちた,65～146,1:59,613,中(0.0)
36,20,,くりむ童話(H),いきもの失格,113,1:42,647,弱(-0.5)
36,20,,チャイナプログレッシヴ(H),変幻自在,135～180,1:44,616,弱(-0.5)
36,20,,トラディショナルルーツ(H),荒城メランコリー,150,2:03,637,弱(-0.5)
36,20,,ファルシオン(H),THE FIRST SPACE FIGHT from FALSION,200,1:51,781,中(0.0)
36,20,,理系ポップ(H),恋はどう？モロ◎波動OK☆方程式!!,128,1:54,792,弱(-0.5)
36,SP,,ウィザウチュナイ-ツヴァイ-(H),Survival Games,152,,742,弱(-0.5)
36,SP,,オリエンタルコア(H),The Wind of Gold,170,1:47,637,弱(-0.5)
36,SP,,ガールズロマンスポップ(H),カタテ読書,188,1:59,729,逆詐称(-1.0)
36,SP,,シュピーゲル(H),水鏡,157,1:38,728,弱(-0.5)
36,SP,,トリックポップ(H),Smiling,160,1:54,732,強(+0.5)
36,SP,,ハイテンションギャルロック(H),イブの時代っ！,210,2:03,821,中(0.0)
36,SP,,ビッグビート(H),HYENA,178,,723,弱(-0.5)
36,SP,,野球のことがよくわかる(H),野球の遊び方 そしてその歴史 〜決定版〜,141,2:04,747,中(0.0)
36,SP,,ラッキーテクノ(H),ラキラキ,165,1:43,621,弱(-0.5)
36,SP,,レトロスペクティビリー・メリーゴーランド(H),レトロスペクティビリー・メリーゴーランド,180,1:52,710,強(+0.5)
36,LT,,アンサーソング(H),キモチコネクト,150,1:56,691,中(0.0)
36,LT,,エンジェリックスマイル(H),滅亡天使 † にこきゅっぴん,200,1:52,808,逆詐称(-1.0)
36,LT,,カレッジポップ2(H),ベルガモット組曲,182,,675,強(+0.5)
36,LT,,ナックルビート(H),KARAKARA,188,1:55,777,中(0.0)
36,LT,,にゃんこスウィング(H),neko*neko,123,2:02,632,弱(-0.5)
36,LT,,ハッピー琉球コア(H),FUNKY SUMMER BEACH,175,1:43,704,弱(-0.5)
36,LT,,ヒーリングポップ(H),Element of SPADA,170,2:06,699,逆詐称(-1.0)
36,LT,,ラブリーパンキッシュ(H),Shock Me,218,1:54,737,中(0.0)
36,LT,[[版]],J-ハードコア(H),Struggle,180,1:49,723,弱(-0.5)
36,écl,,ウィザウチュホーリーナイ(H),Thank You Merry Christmas,220,1:54,692,中(0.0)
36,écl,,チックタックモンド(H),Rat-Ta-Tat-Tart,45～113,1:47,580,逆詐称(-1.0)
36,écl,,トランス(H),Sephirot,154,2:01,746,弱(-0.5)
36,écl,,フェアリージグ(H),魔法の木の実,134,,708,中(0.0)
36,écl,,フューチャーベースポップ(H),Voices,160,1:49,704,逆詐称(-1.0)
36,écl,,ラブリーフューチャー(H),Subdued Color Pop,176,1:52,665,中(0.0)
36,écl,,レーシングメタル(H),SPEED KING ON FIRE,130,,680,強(+0.5)
36,うさ,,雨と鳥籠(H),雨と鳥籠,113,,559,逆詐称(-1.0)
36,うさ,[[版]],恋時雨(H),恋時雨,185,1:46,651,中(0.0)
36,うさ,,人妖絵巻其の一「狐」～ 紅楼ノ夢 ～(H),人妖絵巻其の一「狐」～ 紅楼ノ夢～,190,2:02,774,中(0.0)
36,うさ,,ダイブドライブ(H),ダイブドライブ,180,2:00,755,中(0.0)
36,うさ,,トウキョウ・ドリーム・ポップ(H),トウキョウ・ドリーム・ポップ,44～176,2:00,632,強(+0.5)
36,うさ,,旗(Mystic Mix)(H),旗(Mystic Mix),160,,710,中(0.0)
36,うさ,[[版]],向日葵サンセット(H),向日葵サンセット,135,1:45,644,弱(-0.5)
36,うさ,,ミラクル・スイート・スイーツ・マジック！！(H),ミラクル・スイート・スイーツ・マジック！！,88～206,,798,中(0.0)
36,うさ,,FuturePANIC!(H),FuturePANIC!,170,1:57,748,中(0.0)
36,pe,,いつまでやったって、別にいいじゃない！？(H),いつまでやったって、別にいいじゃない！？,171,1:56,676,弱(-0.5)
36,pe,,ウラ・パーカッシヴ(H),西新宿清掃曲,140～280,,491,弱(-0.5)
36,pe,,さよならのうた(H),さよならのうた,120,2:30,742,弱(-0.5)
36,pe,,ブーケトス戦争(H),ブーケトス戦争,161～177,1:52,700,弱(-0.5)
36,pe,,ボタン(H),ボタン,206,,798,強(+0.5)
36,pe,[[版]],魔理沙は大変なものを盗んでいきました(H),魔理沙は大変なものを盗んでいきました,170,1:57,785,弱(-0.5)
36,pe,[[版]],モザイクロール(H),モザイクロール,145,1:57,687,中(0.0)
36,pe,,雪夜の森のプリャースカ(H),雪夜の森のプリャースカ,100～190,2:01,544,逆詐称(-1.0)
36,pe,,Come to Life(H),Come to Life,90～180,,739,中(0.0)
36,pe,,Dive to the Sky(H),Dive to the Sky,128,1:48,649,中(0.0)
36,pe,,home.(kors k Remix)(H),home.(kors k Remix),128,1:54,664,弱(-0.5)
36,pe,,insist(H),insist,136,1:56,724,弱(-0.5)
36,pe,,Usual Days-remix(H),Usual Days-remix,139,1:55,680,弱(-0.5)
36,解,[[版]],群像夏(H),群像夏,160～184,,755,強(+0.5)
36,解,,沈まない月のように(H),沈まない月のように,136,,677,逆詐称(-1.0)
36,解,,Homesick Pt.2&3 -kudo version-(H),Homesick Pt.2&3 -kudo version-,178,,734,強(+0.5)
36,解,[[版]],「Sweet Love」(EX),「Sweet Love」,135,,559,弱(-0.5)
36,UL,,空駆けるスピードスター(H),空駆けるスピードスター,184,,792,強(+0.5)
36,UL,,,ポラリスノウタ(H),ポラリスノウタ,170,,746
36,UL,[[版]],Battle Against a True Hero/本物のヒーローとの戦い(H),[Battle Against a True Hero/本物のヒーローとの戦い],150,,814,弱(-0.5)
36,UL,,,Crazy Shuffle(H),Crazy Shuffle,128,,740
36,UL,,,Dancin' in シャングリラ(H),Dancin' in シャングリラ,124,,651
36,UL,,[[版]],luck(UPPER)(H),luck,80～121,1:52,689
36,UL,,,MOVE! (We Keep It Movin')(H),MOVE! (We Keep It Movin'),142,,674
36,UL,,,Tan♪Tan♪Tan♪(H),Tan♪Tan♪Tan♪,130,,698
36,JF,[[版]],アイスクリームマジック(H),アイスクリームマジック,110,,721,中(0.0)
36,JF,[[版]],ウォン・テッド(H),ウォン・テッド,155,,633,中(0.0)
36,JF,[[版]],カジノファイヤーことみちゃん(ReGLOSS)(H),カジノファイヤーことみちゃん,230,,712,詐称(+1.0)
36,JF,[[版]],そして惨劇は灰色に踊る(H),そして惨劇は灰色に踊る,132,1:34,556,強(+0.5)
36,JF,,時が戻れば...(H),時が戻れば...,125,1:59,643,弱(-0.5)
36,JF,,Hypernova(H),Hypernova,160,2:04,718,強(+0.5)
36,HC,,[[版]],いますぐ輪廻(H),いますぐ輪廻,145,,749
36,HC,,[[版]],ウミユリ海底譚(H),ウミユリ海底譚,120,,754
36,HC,,,ガールズティーパーティー(H),レシピのリドル,245,,754
36,HC,,,コモーション(H),フラフラ,160,,735
36,HC,,,スイートウィスパー(H),Sugar Holic Candy Magic,152,,768
36,HC,,[[版]],ダイダイダイダイダイキライ(H),ダイダイダイダイダイキライ,130,,769
36,HC,,,トリップポップ(H),poppin' journey,75～174,,683
36,HC,,,ニコニコサンフラワーキッス(H),魚氷に上り　耀よひて,106,,641
36,HC,,[[版]],ニューミュージック(不知火フレア)(H),僕の飛行機,142,1:46,705
36,HC,,[[版]],ひとりごつ～バンドVer.～(EX),ひとりごつ～バンドVer.～,112,1:21,520
36,HC,,[[版]],Bling-Bang-Bang-Born(H),Bling-Bang-Bang-Born,157,,588
36,CS4,,グループサウンズ(EX),太陽がみつめてる,148,1:34,703,中(0.0)
36,CS5,,クラシック5(H),Step in Space,150,1:37,491,弱(-0.5)
36,CS6,,オイパンク(H),悲しいね,200,1:36,550,弱(-0.5)
36,CS7,,インダストリアル(EX),Inflation!,110,1:33,498,弱(-0.5)
36,CS9,,トイボックス(H),redraw lots,75～180,1:46,673,強(+0.5)
36,CS11,,タイムトラベル(EX),Rapunzel,85,2:07,738,強(+0.5)
36,CS12,,チンドンダンス(H),TIN-DON-DANCE,145,1:56,705,強(+0.5)
36,PMP,,シンパシー4(H),Cloudy Skies,149,1:52,737,弱(-0.5)
36,[[うたっち]],,アイドルウェーヴ(EX),エンプティ マイ ハート,132,1:48,787,強(+0.5)
36,ee,,イーラップ(EX),Nick Boys,109,1:43,578,中(0.0)
36,ee,,ミクスチュアル(H),COREDESAT,158～165,1:23,466,中(0.0)
36,ee,,メロコア(H),S.F.M,100～200,1:19,438,中(0.0)
36,ee2,,ガールズロックエクストリーム(H),チカラ,185,1:38,728,中(0.0)
36,ee2,,ネオクラシカル・ヘヴィメタル(H),Aithon,126,1:48,694,弱(-0.5)
36,ee2,,ハッピーハードコア(H),LOVE D RIVE,190,1:25,614,強(+0.5)
36,ee2,,ボーイズポップ(H),mind,146,1:59,883,中(0.0)
36,ee2,,ボッサグルーヴ(EX),papayapa bossa,143,1:37,613,強(+0.5)
37,3,,ケルト(H),水中家族のテーマ,110,1:50,678,強(+0.5)
37,4,,ナイトアウト(EX),透明なマニキュア,140,1:30,635,中(0.0)
37,5,,ヨーデル(EX),LA LA LA LA YO-DEL,165,1:33,528,中(0.0)
37,6,,ソウル(H),Gotta Get My Groove On,110,1:50,548,弱(-0.5)
37,8,,ウクレレ(EX),ホノホノ,210,1:56,692,中(0.0)
37,8,,ヴィジュアル3(H),Late riser,184,1:48,759,強(+0.5)
37,8,,キャンディポップ(H),CANDY♥,180,1:34,666,個人差(-1.5)
37,8,,フレッシュ(EX),チェイス！チェイス！チェイス！,176,1:50,817,強(+0.5)
37,8,,ライトポップ(EX),まっさら,164,1:39,635,弱(-0.5)
37,9,,コサック(H),ロシアのおみやげ,60～250,2:03,612,個人差(-1.5)
37,9,,ダークネス2(H),禁じられた契約,110～150,2:00,767,強(+0.5)
37,9,,バイオミラクル(EX),ぼくってウパ？,128,1:50,620,中(0.0)
37,9,,フィリーソウル(EX),ヨコシマ・カラー・ベイビー,120,2:08,813,強(+0.5)
37,9,,ロックギター(H),ABSOLUTE,144,2:08,840,強(+0.5)
37,10,,ウィンボ(EX),ポレポレの雨乞いの唄,118,1:41,669,中(0.0)
37,10,,テクノガール(H),魔法的新定義,153,2:01,849,強(+0.5)
37,10,,モンドボッサ(EX),CUT OFF A CORNER,194,2:00,842,中(0.0)
37,11,,ウチュウリョコウ(EX),Space Dog,113,2:01,807,弱(-0.5)
37,11,,エアポート(EX),Orange AIR-LINE,155,2:02,828,中(0.0)
37,11,,エレゴス(H),the keel,133,1:52,689,強(+0.5)
37,11,,ショウナンバラッド(EX),柳小路のシスター,90～114,2:03,737,弱(-0.5)
37,11,,メサリミ(H),D-groove REQ,85～224,2:08,755,中(0.0)
37,12,,オンセン◎ラップ(EX),ONSEN SONG remixed,200,1:55,778,弱(-0.5)
37,12,,クリスマスプレゼント(H),Pop'n Xmas 2004～電子ノウタゴエ～,70～180,2:33,766,強(+0.5)
37,12,[[版]],残酷な天使のテーゼ(EX),残酷な天使のテーゼ,79～128,1:35,550,強(+0.5)
37,12,,トーキョーロマン(EX),恋する東京,125,2:03,784,中(0.0)
37,12,,ポジアコ(EX),New days,128,1:52,707,強(+0.5)
37,13,,格ゲー(H),Majestic Fire,180,2:01,811,弱(-0.5)
37,13,,ダークオペラ(EX),Der Wald,160,1:57,833,弱(-0.5)
37,13,,ちんどんジャズ(H),文明開化,213～230,1:56,755,中(0.0)
37,13,,ノクターン(EX),白い森の伝説,65～77,1:56,618,中(0.0)
37,13,,フライングデュオ(H),キボウノタネ,145,2:01,781,弱(-0.5)
37,13,,麻雀格闘倶楽部(H),麻雀格闘倶楽部特別接続曲,76～210,2:07,720,強(+0.5)
37,13,,ラブリートランスポップ(H),虹色,160,1:45,821,強(+0.5)
37,14,,エレクトロポップ(EX),FAKE,128,1:57,789,中(0.0)
37,14,,ソニックブーム(H),Break on Through,168,1:58,649,中(0.0)
37,14,,パペットアンサンブル(H),セレクトショップに横たわるネコ,89～167,1:47,673,強(+0.5)
37,15,,ヴィジュアルREMIX(H),WHITE BIRDS（Mirage Mix）,122,1:56,669,個人差(-1.5)
37,15,,ヴェネツィアーニ(H),Canal Grande,208,1:45,716,弱(-0.5)
37,15,,超中華流行歌曲(H),桃花恋情,185,2:02,825,中(0.0)
37,16,,エモ(H),Sorrows,185,1:55,833,中(0.0)
37,16,,浪速っ子ブギ(H),こなもん屋人情歌,186,1:53,783,中(0.0)
37,16,,ポップコーンパーティー(H),microwave popcorn,240,2:03,810,中(0.0)
37,17,[[版]],暗黒サイケデリック(H),暗黒サイケデリック,135,1:41,701,強(+0.5)
37,17,,コンテンポラリーネイション4(H),Tree in Lake ～消えたチチカカの木～,100,2:14,761,弱(-0.5)
37,17,,シューティングフュージョン(H),El Dorado,138,1:35,634,強(+0.5)
37,17,,ロシア2(H),レトロ男爵の嘆き,80～120,1:30,565,中(0.0)
37,18,,キューティーエレポップ(H),Blow Me Up,146,2:01,902,強(+0.5)
37,18,,太閤ヒップホップ(EX),三日天下モンキー,105,1:57,753,強(+0.5)
37,18,,てくのほそみち(H),五七五,110～220,1:55,714,中(0.0)
37,18,,トランスユーロREMIX(H),Foundation of You (DJ Command mix),154,2:00,716,個人差(-1.5)
37,18,,フルーフ(H),水面静かに大地の烈日わたらせて,70～124,2:10,900,強(+0.5)
37,18,,ポジティブ2(EX),Heart of dreams,112,1:49,738,中(0.0)
37,18,,ラブリーくのいちポップ(H),くさびかたびら☆下克上！～暗躍の樹海MIX,165,1:53,743,強(+0.5)
37,18,,J-ハウスポップ2(EX),心のコラージュ,135,1:59,858,中(0.0)
37,19,,アシッドジャズ(H),Reaching for the Stars,188,2:11,824,強(+0.5)
37,19,,ウィンターキュートロック(EX),ふゆこい,131,2:05,835,強(+0.5)
37,19,,エモクトロ(H),少年リップルズ,210,1:56,797,中(0.0)
37,19,,おしゃまスウィング(H),なまいきプリンセス,125,2:04,848,中(0.0)
37,19,,コンテンポラリーネイション5(H),The Sky of Sadness,138,1:52,754,中(0.0)
37,19,,テクノカヨウREMIX(H),うるとら★ボーイ NAUGHTY BOY remix,150,1:48,720,中(0.0)
37,19,,ネオヴィジュアル(H),In my story,170,1:53,771,中(0.0)
37,19,,ビートニク(H),UPBEAT,77～214,2:06,655,中(0.0)
37,19,,フロンティア(H),探検ノート,142,1:55,793,弱(-0.5)
37,19,,A.I.テツドル(EX),Linear Locomotive Love,140,1:54,752,弱(-0.5)
37,19,,Pfポップ(H),風と自転車,150,1:55,766,中(0.0)
37,20,,アッパーポップ(H),How Low,180,1:41,737,中(0.0)
37,20,,エピックトランス(H),EPIC,152,2:04,807,強(+0.5)
37,20,,胸キュン☆マーブル(EX),ぶきように恋してる,136,1:48,778,中(0.0)
37,SP,,あさきの刺激ロック(H),鳥無き島にて,126,1:56,739,弱(-0.5)
37,SP,[[版]],天ノ弱(H),天ノ弱,200～205,1:50,777,強(+0.5)
37,SP,,ウィザウチュナイ-トロワ-(H),Far Away,160,1:40,690,中(0.0)
37,SP,,エレクトリックマヌーシュスウィング(H),デッドボヲル de ホームラン,145,1:47,654,中(0.0)
37,SP,,クイズマジックアカデミー2(EX),灼熱の翼,166,1:45,685,弱(-0.5)
37,SP,,チッピンレイヴ(H),Bleep Beep Bop,175,1:55,796,中(0.0)
37,SP,,ハッピーハードコア(H),Sakura Sunrise,181,1:30,751,強(+0.5)
37,SP,,華陽炎-Hana Kagerou-(H),華陽炎-Hana Kagerou-,85～195,2:03,767,強(+0.5)
37,SP,,ファンタジアフュージョン(H),プロキオンの騎士団,135,1:59,798,強(+0.5)
